ID,Name,Value
0,0 -0.000385123 0.000477935;0.005 0.00695646 0.00101382;0.01 0.0143693 0.0017503;0.015 0.0218702 0.00265113;0.02 0.0292799 0.00380424;0.025 0.0365773 0.00517691;0.03 0.0437089 0.00687651;0.035 0.050999 0.00887764;0.04 0.0582933 0.0112128;0.045 0.0654678 0.0137342;0.05 0.0729203 0.0172054;0.055 0.0802226 0.0205721;0.06 0.0871585 0.0231595;0.065 0.0943567 0.0270418;0.07 0.101632 0.0312927;0.075 0.108835 0.0351986;0.08 0.116561 0.0422407;0.085 0.123408 0.0452299;0.09 0.13127 0.0530113;0.095 0.138112 0.0571691;0.1 0.145156 0.061781;,0.299475 -0.325314 0.0775357 -0.216806 0.000589917 -0.157898 -0.0207264 0.0793178 -0.129041 0.111668 0.185595 -0.0231055 0.157458 -0.060852 0.130706 0.233753 -0.246603 0.021397 0.307093 0.325917 -0.114053 -0.0234039 0.00685166 0.216347 -0.12877 0.0189594 -0.00472555 -0.223422 -0.0010975 0.00366656 -0.159275 0.0818551 -0.0843441 -0.223431 0.0179134 -0.00572201 -0.166683 0.0328227 -0.171705 0.0682614 -0.0517913 0.116075 -0.000868886 -0.026271 -0.00226655 -0.00785874 -0.0442527 0.0254696 -0.0980731 0.0975874 0.0860556 -0.0738412 -0.160398 -0.0959785 0.0933012 -0.00279205 -0.156214 0.0488595 -0.0123428 -0.00599732 0.110789 0.0338271 -0.0509612 0.0826896 0.0956436 -0.0443656 -0.185106 0.089022 0.298903 -0.0264906 0.00351219 0.0191093 -0.131104 0.188623 -0.0264423 0.0725317 0.151846 0.00242854 0.0997544 0.499663 -0.0442424 0.1862 -0.0444381 -0.00140093 3.05178e-05;0.268102 -0.251034 0.122597 -0.103275 -0.00180641 -0.190545 0.04043 0.00660667 -0.104573 0.0505885 0.175412 -0.0944242 0.0438334 -0.0947256 0.239996 0.0718867 -0.202876 0.0380014 0.205669 0.19083 -0.045175 -0.00951163 -0.0591448 0.16132 -0.168366 0.161274 0.0438895 -0.143753 -0.0723523 0.0147236 -0.113424 0.0119437 -0.181957 -0.174892 0.0324726 0.057473 -0.158951 0.00611437 -0.108018 0.0343078 -0.0723004 0.106781 -0.0133486 0.00840847 0.0509249 -0.0441228 -0.0560609 0.0830619 0.000525248 0.0430581 0.0421409 -0.0775707 -0.126876 -0.0055093 0.0183861 -0.0111401 -0.0924178 -0.0190364 0.00501798 -0.00644383 0.113331 -0.11875 -0.163149 0.107817 0.124976 -0.03463 -0.0580913 0.0983729 0.278487 0.0540754 -0.0854763 0.0777407 -0.113572 0.286151 -0.0172022 0.126463 0.110402 0.00673489 0.205564 0.38672 -0.0585926 0.102034 0.0384508 0.00122025 2.1486e-05;0.239137 -0.143871 0.145263 0.0343167 -0.00147876 -0.220296 0.10023 -0.060596 -0.068611 -0.0207844 0.169653 -0.159755 -0.0789082 -0.121107 0.305845 -0.0894285 -0.15297 0.0511409 0.0741105 0.0470499 0.0528148 0.00849652 -0.120269 0.0873775 -0.20278 0.300864 0.0809501 -0.0429916 -0.147253 0.0318379 -0.0991578 -0.0575553 -0.261875 -0.143434 0.0626677 0.110879 -0.136779 -0.0045732 -0.0279927 0.00224203 -0.0939668 0.0916818 -0.00463061 0.0453007 0.10191 -0.0764818 -0.0485331 0.152627 0.114582 -0.00930674 0.00968922 -0.0854878 -0.0799176 0.0869324 -0.0544621 -0.0252699 -0.0197982 -0.0849336 0.0179463 -0.00847678 0.107472 -0.262989 -0.266962 0.126862 0.131535 -0.0235376 0.0813809 0.10514 0.251142 0.150086 -0.196278 0.140962 -0.0924522 0.364001 -0.0122723 0.182136 0.0550725 0.010034 0.293716 0.228395 -0.0728419 0.00444304 0.123146 0.00446757 1.40039e-05;0.192659 -0.0357809 0.168543 0.167588 -0.00708796 -0.240296 0.151273 -0.127071 -0.0300384 -0.096021 0.154912 -0.228924 -0.197668 -0.136717 0.362918 -0.240712 -0.106187 0.0620341 -0.0631064 -0.0920449 0.160805 0.0246738 -0.176808 0.0121713 -0.235675 0.433238 0.115198 0.0580164 -0.22037 0.0501877 -0.0732588 -0.127055 -0.326035 -0.100007 0.0932506 0.165475 -0.114361 -0.0163731 0.0529733 -0.0259843 -0.112267 0.0725654 -0.000384772 0.0755522 0.154626 -0.11217 -0.0417053 0.223387 0.233037 -0.0653462 -0.0276441 -0.0842534 -0.0375431 0.180952 -0.121047 -0.0350333 0.0677552 -0.148889 0.0320134 -0.0121107 0.0973177 -0.398003 -0.378407 0.142958 0.131647 -0.0113321 0.225782 0.116446 0.214193 0.23552 -0.299019 0.198889 -0.0708346 0.428795 -0.00466269 0.23308 -0.00471256 0.0126708 0.371197 0.0748115 -0.0883417 -0.0929565 0.21513 0.00646717 9.01252e-06;0.143213 0.0713068 0.191379 0.293163 -0.0168363 -0.259001 0.200588 -0.195479 0.00910304 -0.164941 0.136983 -0.295993 -0.316086 -0.155365 0.418525 -0.386624 -0.0578634 0.0759324 -0.203637 -0.236399 0.2623 0.0395688 -0.23255 -0.0611177 -0.262623 0.564616 0.154796 0.154608 -0.292659 0.0677301 -0.0327233 -0.194834 -0.391427 -0.0505961 0.115389 0.219481 -0.0898034 -0.0299318 0.128848 -0.0550335 -0.127791 0.0529887 0.00242186 0.0996947 0.204885 -0.143895 -0.0276961 0.293239 0.347466 -0.122087 -0.0643584 -0.0825431 0.0052615 0.273433 -0.190136 -0.0459961 0.159026 -0.213851 0.046789 -0.0158419 0.0867016 -0.534426 -0.485641 0.158756 0.136571 0.00186419 0.366421 0.128332 0.178602 0.312148 -0.397808 0.253193 -0.0496809 0.49423 0.00651336 0.281172 -0.0554457 0.0147832 0.450724 -0.0699329 -0.110072 -0.190815 0.306752 0.00913465 1.27321e-05;0.098268 0.177566 0.20471 0.421243 -0.0322274 -0.281393 0.252906 -0.250113 0.0508912 -0.233513 0.124884 -0.349364 -0.431542 -0.176915 0.465119 -0.510438 -0.00922616 0.0797605 -0.344652 -0.366703 0.350835 0.0562962 -0.279908 -0.133704 -0.28737 0.700794 0.189501 0.249528 -0.363999 0.0811172 0.0128981 -0.261991 -0.466373 -0.0104841 0.118803 0.270647 -0.059224 -0.0388921 0.201639 -0.0874884 -0.145381 0.0285554 0.00268913 0.122165 0.259325 -0.170461 -0.00304394 0.362393 0.459963 -0.173437 -0.0964004 -0.0806243 0.0438683 0.364502 -0.257435 -0.0556613 0.248644 -0.269908 0.0557551 -0.0129077 0.0716233 -0.662793 -0.585703 0.171633 0.140496 0.0151269 0.503482 0.139029 0.145639 0.384601 -0.495713 0.308928 -0.0292097 0.541961 0.0115243 0.331396 -0.110273 0.018197 0.526455 -0.212629 -0.142167 -0.286554 0.400465 0.0119894 -6.20063e-06;0.0558895 0.281493 0.216717 0.549734 -0.0491823 -0.305496 0.308389 -0.29934 0.0930868 -0.301874 0.116482 -0.397091 -0.545507 -0.19898 0.514848 -0.626641 0.0389849 0.0779455 -0.482779 -0.489151 0.42996 0.0733249 -0.325856 -0.204706 -0.313363 0.841078 0.222689 0.34263 -0.434544 0.0904541 0.0585486 -0.327878 -0.548043 0.0265323 0.111707 0.323229 -0.0291361 -0.0469769 0.27037 -0.122444 -0.163896 0.00198999 -0.0014105 0.145398 0.316401 -0.19736 0.0239327 0.43032 0.570332 -0.223556 -0.128336 -0.0777653 0.0801983 0.454656 -0.326019 -0.0642407 0.335755 -0.321648 0.0632206 -0.00767915 0.0572175 -0.788989 -0.686091 0.184155 0.145572 0.0267942 0.638524 0.149047 0.115495 0.457571 -0.594626 0.367367 -0.0107738 0.584923 0.015106 0.383844 -0.167817 0.0213575 0.604962 -0.35064 -0.175977 -0.378335 0.495911 0.0143815 -1.25921e-05;0.0138394 0.380618 0.245627 0.668977 -0.0573207 -0.327911 0.358834 -0.37178 0.128001 -0.366824 0.0991666 -0.465269 -0.663405 -0.225903 0.580445 -0.778751 0.087311 0.0976426 -0.61512 -0.639068 0.523806 0.0865158 -0.385162 -0.272844 -0.338432 0.974064 0.269009 0.432928 -0.506361 0.108907 0.102108 -0.395105 -0.622201 0.0754863 0.13432 0.378355 -0.00581355 -0.0642988 0.344043 -0.151867 -0.179729 -0.0120756 0.00278582 0.171001 0.364263 -0.226345 0.035066 0.49548 0.67811 -0.279907 -0.162711 -0.0818379 0.123264 0.546647 -0.397728 -0.0767294 0.418576 -0.389537 0.077854 -0.0111109 0.0489481 -0.930791 -0.788645 0.202192 0.158939 0.0393531 0.772566 0.160935 0.0856318 0.531876 -0.690654 0.42156 0.0103776 0.663352 0.0285566 0.432097 -0.20951 0.0239339 0.689545 -0.487582 -0.199045 -0.476126 0.580635 0.0172596 -2.66314e-05;-0.0211928 0.484871 0.252778 0.807132 -0.0817879 -0.355469 0.425541 -0.413198 0.168214 -0.429038 0.0968184 -0.501444 -0.776722 -0.245731 0.630938 -0.893102 0.136901 0.091656 -0.75745 -0.740303 0.587717 0.113473 -0.429409 -0.331534 -0.379603 1.11124 0.29106 0.538423 -0.568947 0.106014 0.160263 -0.46259 -0.700391 0.103099 0.106221 0.418174 0.0256942 -0.0667864 0.410092 -0.190205 -0.19885 -0.0437643 0.00547471 0.186201 0.426806 -0.257022 0.0653295 0.563391 0.795323 -0.326942 -0.201866 -0.077528 0.139707 0.631743 -0.471501 -0.0818555 0.511227 -0.436626 0.086313 0.000345161 0.0283152 -1.04974 -0.886919 0.214456 0.163896 0.0518509 0.90309 0.167928 0.0597284 0.609714 -0.789495 0.483418 0.026402 0.67998 0.0266851 0.485567 -0.273721 0.0293261 0.769355 -0.623817 -0.241899 -0.55778 0.689404 0.0197591 0.000314867;-0.0672217 0.579854 0.28822 0.916349 -0.0809358 -0.376435 0.467001 -0.49353 0.203271 -0.499746 0.0751093 -0.581518 -0.894247 -0.276554 0.70136 -1.04885 0.183924 0.115228 -0.880998 -0.909352 0.692416 0.116543 -0.491978 -0.4105 -0.39133 1.24909 0.348605 0.615648 -0.649312 0.135485 0.189415 -0.528887 -0.781784 0.159357 0.148646 0.486774 0.0458716 -0.0904013 0.485034 -0.216666 -0.215405 -0.0520016 0.00185027 0.221745 0.46973 -0.282371 0.0708569 0.62773 0.894687 -0.385826 -0.229736 -0.0836296 0.201693 0.728173 -0.538804 -0.0973727 0.584091 -0.508975 0.100073 -0.00874968 0.0280841 -1.20008 -0.992083 0.233867 0.179608 0.0636172 1.04065 0.181735 0.0281625 0.681189 -0.886364 0.535812 0.0497339 0.788085 0.0438968 0.534086 -0.308592 0.0301086 0.856123 -0.760027 -0.254093 -0.664071 0.759831 0.0226358 -3.67458e-05;-0.117788 0.673558 0.286135 1.05433 -0.117166 -0.400531 0.537256 -0.511482 0.252992 -0.568195 0.0759334 -0.594852 -0.999148 -0.290108 0.742503 -1.10754 0.247019 0.0798703 -1.01916 -0.99541 0.720451 0.133537 -0.523556 -0.474817 -0.423655 1.40399 0.371242 0.706855 -0.722112 0.12003 0.244522 -0.594658 -0.879672 0.191987 0.0661435 0.526397 0.0806429 -0.0846814 0.525218 -0.26597 -0.232392 -0.0985407 -0.0271584 0.234781 0.547264 -0.303603 0.12726 0.687495 1.00188 -0.431825 -0.262232 -0.0650734 0.216735 0.814701 -0.610237 -0.0975443 0.673 -0.544162 0.10549 0.00819588 0.0126802 -1.30435 -1.09917 0.241097 0.169486 0.0775671 1.17669 0.189305 0.0203158 0.759304 -0.990826 0.608907 0.0630484 0.780362 0.0299282 0.593723 -0.387834 0.0352901 0.953325 -0.875497 -0.296112 -0.721614 0.870337 0.0257349 -5.4677e-05;-0.161158 0.772002 0.307199 1.1787 -0.131377 -0.4233 0.593498 -0.568755 0.291978 -0.634009 0.0633142 -0.646879 -1.11551 -0.314022 0.805051 -1.23676 0.299164 0.0847403 -1.15123 -1.12589 0.794568 0.149338 -0.575972 -0.543129 -0.451844 1.54414 0.410807 0.797753 -0.79121 0.128329 0.290637 -0.661358 -0.96277 0.234508 0.0619495 0.579665 0.105979 -0.0970335 0.590189 -0.301902 -0.250004 -0.120686 -0.032691 0.258206 0.603028 -0.332689 0.148298 0.750169 1.10952 -0.483178 -0.297285 -0.0632484 0.252994 0.905854 -0.681921 -0.107004 0.755403 -0.602302 0.116985 0.0101033 0.00255581 -1.43628 -1.2029 0.257613 0.178484 0.0887665 1.311 0.198309 -0.00419421 0.835677 -1.08806 0.668575 0.0797784 0.834934 0.0362125 0.645394 -0.440439 0.0385859 1.04358 -1.00739 -0.322854 -0.808164 0.961875 0.0282401 -5.26879e-05;-0.187512 0.877214 0.354538 1.28636 -0.113761 -0.449622 0.630419 -0.678221 0.31514 -0.698883 0.038885 -0.75806 -1.24082 -0.354038 0.888182 -1.45896 0.328442 0.143108 -1.27651 -1.31597 0.945027 0.161544 -0.654017 -0.617116 -0.471294 1.66224 0.468937 0.888898 -0.864764 0.174887 0.317495 -0.729639 -1.02277 0.284875 0.173499 0.651689 0.121606 -0.130796 0.696956 -0.312765 -0.270293 -0.110358 0.000954649 0.298811 0.626701 -0.367309 0.121086 0.825744 1.21902 -0.545571 -0.330972 -0.0856962 0.320503 1.00006 -0.75073 -0.128787 0.829832 -0.689641 0.133776 -0.00647184 -0.000373414 -1.60609 -1.29882 0.282498 0.21305 0.0991965 1.4424 0.211874 -0.0573717 0.906848 -1.18057 0.707666 0.109057 0.980534 0.0672481 0.687837 -0.457284 0.0395552 1.10837 -1.16829 -0.333879 -0.945419 1.02689 0.0306897 -5.95447e-05;-0.228426 0.978605 0.371601 1.41475 -0.126944 -0.474656 0.687607 -0.732891 0.353612 -0.763749 0.0298207 -0.808025 -1.35544 -0.378016 0.950512 -1.58667 0.378089 0.145231 -1.40841 -1.43802 1.01801 0.179266 -0.704812 -0.683414 -0.502186 1.80249 0.505614 0.98213 -0.934647 0.182806 0.363742 -0.796189 -1.10664 0.324286 0.167758 0.704033 0.14631 -0.142195 0.762774 -0.349462 -0.287351 -0.136447 -0.00563256 0.324889 0.68473 -0.397611 0.142045 0.890955 1.32761 -0.597707 -0.366703 -0.0827219 0.35558 1.0896 -0.822288 -0.136927 0.913015 -0.744262 0.14476 -0.0019369 -0.0127768 -1.73704 -1.40159 0.296352 0.222152 0.111435 1.57471 0.222052 -0.085861 0.98362 -1.27941 0.765588 0.128081 1.02855 0.0720507 0.740943 -0.512655 0.043704 1.19552 -1.30207 -0.362468 -1.03364 1.12087 0.0332968 -6.12779e-05;-0.269918 1.08084 0.387301 1.54462 -0.141781 -0.499684 0.746142 -0.785009 0.392806 -0.828984 0.0225732 -0.853966 -1.46947 -0.399935 1.01374 -1.71029 0.427769 0.143806 -1.54067 -1.55622 1.08666 0.197603 -0.755221 -0.749015 -0.53399 1.94267 0.54083 1.07588 -1.00384 0.189097 0.411751 -0.865419 -1.19268 0.363631 0.157443 0.753648 0.17089 -0.153015 0.82586 -0.387902 -0.304421 -0.164034 -0.0156042 0.351777 0.745411 -0.428648 0.164859 0.954772 1.4364 -0.649742 -0.404096 -0.0796504 0.387721 1.17887 -0.894628 -0.145133 0.996666 -0.796174 0.15571 0.0030051 -0.0264014 -1.8652 -1.50422 0.308908 0.23072 0.125748 1.70667 0.232961 -0.113005 1.0609 -1.37768 0.825211 0.14524 1.07174 0.0757597 0.794694 -0.56874 0.0470264 1.28471 -1.43369 -0.391091 -1.11942 1.21756 0.0360583 -7.3841e-05;-0.307294 1.17576 0.420702 1.65793 -0.146344 -0.523137 0.794864 -0.862089 0.426547 -0.89713 0.00374016 -0.932738 -1.58789 -0.431605 1.07796 -1.86949 0.472645 0.170206 -1.67075 -1.71899 1.19514 0.208232 -0.816002 -0.822427 -0.553651 2.07562 0.588983 1.16274 -1.08 0.212743 0.445412 -0.930549 -1.265 0.409615 0.196211 0.815633 0.196261 -0.171035 0.907784 -0.410015 -0.324868 -0.170224 -0.00118741 0.37654 0.785027 -0.453804 0.170919 1.02309 1.54379 -0.705927 -0.43316 -0.0865708 0.437934 1.2714 -0.962848 -0.16 1.07536 -0.86991 0.168135 -0.00416331 -0.0287858 -2.01215 -1.60623 0.330196 0.246762 0.135164 1.843 0.242387 -0.143021 1.13372 -1.475 0.879186 0.168432 1.1701 0.0904029 0.84269 -0.607591 0.0492059 1.36266 -1.57607 -0.413346 -1.22445 1.29463 0.0387336 -8.19388e-05;-0.37619 1.262 0.410731 1.8016 -0.19978 -0.539321 0.879398 -0.85806 0.485471 -0.961745 0.00218434 -0.907372 -1.68808 -0.435573 1.12403 -1.8847 0.560292 0.106283 -1.80936 -1.77839 1.15933 0.224025 -0.83951 -0.877793 -0.590448 2.23962 0.608568 1.25156 -1.14659 0.17045 0.523894 -0.996658 -1.38164 0.450923 0.0393172 0.844211 0.231927 -0.158705 0.912069 -0.478466 -0.336252 -0.232203 -0.0614131 0.378969 0.884888 -0.475648 0.251566 1.06385 1.64519 -0.751911 -0.469952 -0.053041 0.43227 1.35953 -1.04615 -0.153573 1.16739 -0.890206 0.175846 0.0214904 -0.0463826 -2.09412 -1.7245 0.333476 0.224621 0.149593 1.97724 0.24779 -0.127381 1.21591 -1.57748 0.967401 0.173769 1.11102 0.0683358 0.904915 -0.70161 0.0555494 1.49174 -1.66409 -0.454187 -1.2407 1.41896 0.0413507 -9.048e-05;-0.390871 1.37796 0.452373 1.91814 -0.174963 -0.573661 0.911588 -0.967493 0.50444 -1.02722 -0.0119822 -1.02567 -1.81518 -0.475345 1.20415 -2.11858 0.57441 0.167687 -1.93467 -1.95535 1.32982 0.243362 -0.91763 -0.95227 -0.617905 2.35699 0.659802 1.35065 -1.21687 0.225675 0.543102 -1.06801 -1.43683 0.489629 0.175014 0.915662 0.244163 -0.193738 1.03317 -0.48837 -0.357832 -0.225392 -0.0228363 0.431318 0.907219 -0.516024 0.215093 1.15055 1.76016 -0.808747 -0.508661 -0.0813626 0.502562 1.45071 -1.10884 -0.175036 1.24158 -0.973431 0.190444 0.00777193 -0.0572662 -2.26904 -1.81191 0.357015 0.263632 0.162784 2.10732 0.263834 -0.196902 1.28944 -1.67155 0.998808 0.202888 1.25623 0.0972713 0.949042 -0.71907 0.0567991 1.54235 -1.83843 -0.46923 -1.39662 1.48817 0.0441436 -9.67809e-05;-0.461007 1.45738 0.452585 2.0504 -0.224135 -0.586917 0.992451 -0.976673 0.561093 -1.09261 -0.0231129 -1.01545 -1.91669 -0.485464 1.25221 -2.14904 0.664131 0.117804 -2.0708 -2.0407 1.30818 0.253881 -0.945993 -1.01234 -0.646209 2.51661 0.687628 1.43457 -1.28927 0.189845 0.616639 -1.1331 -1.5485 0.53701 0.0375509 0.949905 0.281675 -0.184813 1.04361 -0.547836 -0.371241 -0.275766 -0.0718288 0.429552 0.996039 -0.531987 0.289312 1.19058 1.85969 -0.859421 -0.540552 -0.0493943 0.505486 1.54056 -1.19023 -0.172487 1.33019 -1.00607 0.199616 0.0260032 -0.0661126 -2.35923 -1.93163 0.364245 0.244543 0.175589 2.24463 0.267299 -0.1783 1.3686 -1.77239 1.08509 0.212789 1.22599 0.079284 1.00829 -0.804129 0.0626073 1.67084 -1.92846 -0.504914 -1.41743 1.60058 0.0470753 -8.38843e-05;-0.485714 1.56774 0.481151 2.17433 -0.206354 -0.619874 1.03517 -1.06254 0.592546 -1.16381 -0.0343825 -1.10924 -2.03557 -0.518923 1.32446 -2.34134 0.68978 0.148571 -2.19737 -2.19396 1.44007 0.268693 -1.01209 -1.08635 -0.671537 2.64734 0.726295 1.53245 -1.36045 0.224938 0.641753 -1.20573 -1.61937 0.575947 0.12824 1.02012 0.297032 -0.212362 1.14713 -0.56561 -0.395671 -0.279496 -0.0542244 0.475818 1.02847 -0.569629 0.269358 1.27118 1.97142 -0.912686 -0.581838 -0.0625788 0.565861 1.63047 -1.25837 -0.188664 1.40464 -1.06799 0.205929 0.0233312 -0.0755577 -2.51313 -2.02683 0.386562 0.27603 0.184623 2.37732 0.279082 -0.232409 1.44611 -1.8683 1.13223 0.236761 1.33698 0.0976212 1.05453 -0.839748 0.0654498 1.73098 -2.08978 -0.523019 -1.5556 1.68358 0.0497979 -0.000114294;-0.511792 1.67503 0.51765 2.29152 -0.207626 -0.647721 1.07736 -1.15028 0.615997 -1.22541 -0.0465758 -1.19752 -2.1607 -0.551007 1.39536 -2.52763 0.720861 0.19168 -2.32824 -2.35461 1.57289 0.28903 -1.08015 -1.15537 -0.701815 2.77122 0.778822 1.62529 -1.43041 0.262161 0.674084 -1.27064 -1.6814 0.615838 0.19329 1.078 0.317212 -0.234679 1.24064 -0.58845 -0.41142 -0.28643 -0.0299567 0.511084 1.06893 -0.603515 0.264693 1.34623 2.08389 -0.968635 -0.613302 -0.0827295 0.6176 1.72243 -1.32321 -0.205098 1.48635 -1.15072 0.225185 0.0123525 -0.0876427 -2.673 -2.12003 0.404893 0.296936 0.199688 2.50772 0.294693 -0.28071 1.51836 -1.96554 1.17234 0.261143 1.44139 0.118934 1.10364 -0.869601 0.0665838 1.8 -2.2432 -0.547003 -1.6738 1.75855 0.0522288 -0.000120162;
